id;rating_id;class;sail_num
3a0c04f9-79bd-4cef-93c1-06044d96b040;d4e1a7c1-4d80-4a24-8967-7623c759a691;8;478
ef9f6d97-0f20-4be9-9308-c948b00bd1b8;1ecc774f-0f00-4cc1-b53a-cd4844faf362;6;479
f0bc5f04-fe7a-4141-99ad-c1d451ed642d;b7d0c58e-81f2-46fe-946a-6231f0d0525e;1;480
8d7cee05-2e4c-4289-811c-2724f25c8103;e3bb0d70-342a-47aa-b09a-ed5e65793cb1;7;481
9ed019c2-fa19-4857-b5cb-048e950d0353;a3957033-490f-4f66-ae66-bcc57a86c865;9;482
a4b6350e-d7d2-48fd-95f8-88e2f65d3705;a25d3464-91d6-4d28-aeab-ef54aa0a171f;4;483
8de8a194-4de7-4785-8c11-f9e21971578d;0c67d9cb-682f-46b1-9315-d6a93415c732;1;484
50cbc95b-eeda-4fac-99af-5e44998c9a61;0f05c32a-4131-45eb-bdb5-241c2dbfe62c;2;485
f7644f46-0374-4d80-acd1-9ab8c63159c7;817e8056-41d1-47cf-ae1a-30bac49745ad;5;486
9f4a6cb4-3dda-4e1b-8a56-91b5ce190255;555cb406-3787-427c-8997-6b3989979bc0;10;487
25213131-8374-4f6a-9f4d-3f01d1415afb;4d19bd72-ccc3-412d-af86-c0223c58c04d;10;488
20de609e-a50d-4262-89db-8fc2a99f75e1;ea6616b1-de29-4b84-9ecf-60b6efa9319e;6;489
4b012a67-0f81-477b-a4f2-75ccea5ad0da;fff99a42-204a-4aba-89a1-42de1750bde8;1;490
36220722-32c5-4778-9b0d-22200210b895;5a04da32-51ff-44a0-9800-ae493afde2bb;1;491
be26240f-5265-40fc-8cda-c970eaee2b6a;44e8b1bb-b921-40e7-8903-fc3af8b98847;5;492
e343650f-566d-4eff-8631-72f014eae456;83327f98-4386-45e6-8c81-211a5f9a4c41;2;493
87f54616-42e2-4cd6-a8dd-07cff6cc8214;3f79d4d0-61b7-4c0a-abf3-d308530b8d3e;3;494
9e1d65c3-9ddd-424a-a862-0aa18b908d81;cc433b78-ed96-4dc5-a5cc-1352e7e086cc;7;495
16b2571a-2caf-475d-907b-3a6db4687563;ffb11884-44b9-47e2-92d3-5f59822dd584;6;496
33431c89-2718-4ba3-9eef-949bdb80934c;b429ca8d-434f-47dd-8d9c-8732c8c33763;9;497
ba53aa71-aa56-4f38-a372-7b852b78265e;c0fbf1ac-8a7e-4b40-b37f-5cbdb7b09da4;1;498
1fbad0ef-4e0c-40ae-ba88-4e748aa0e6a0;262d162f-10d2-465b-9083-06e33b87edbe;10;499
010444ab-d338-4564-a859-358106df6017;a5896477-17cf-44e6-a5c3-52c5f93ed13e;9;500
dafb68a2-50ea-4400-9af5-d1845bebc135;1562ca5c-073b-4bdc-b8b3-9663539c7605;2;501
53269a21-b3b2-40c7-bdb6-02c537611684;0c67d9cb-682f-46b1-9315-d6a93415c732;8;502
b3eca80d-00a5-4dbf-8318-18cbc8fee2ad;2e2b20bb-24e4-45e0-9f5c-31d779314c5d;5;503
a12fd2eb-29c7-43d5-8260-4039186eb015;47f8422c-f881-4e85-8f1a-fb2421ba168e;7;504
a819ae7f-48fc-4e7d-accd-f94ae1bae7d2;55536911-9484-408b-aaac-dbf8a6bc3af1;4;505
f6fea3b1-c5e2-49df-b01c-2d8342385d4f;203d9bad-56e9-4c88-a8b7-b88017a4df94;3;506
696d5248-c5c5-41c9-a258-bdf7ef2ad29f;5d980e6c-773d-4ead-b854-48d6d4c549fb;6;507
5f3104a9-0200-48aa-9ab2-b88f648e62f6;b280fd3a-abab-4cf5-8b25-284173856aae;11;508
675809de-5a2e-44ed-ac0b-dfbb597a6c41;d2164b8e-2093-4e69-851d-3191ac5d10a1;7;509
d5a84b32-3bf5-48a8-96b5-a58636e2d197;4fac7bad-d72d-4960-8e61-6c10803ed8e5;11;510
87aea2f0-1ae0-48ce-9575-8d52aefa8064;102d6538-5f14-4042-b59d-5b3e3c9bb17c;8;511
22b14931-80cd-4596-8e07-d5d7b3b9b37d;1de55631-6391-4232-8a7a-2bdd5f239c9c;9;512
8209c0af-0734-405a-b106-94e0e36c7ffd;5d67c5a9-ddd4-44c0-b896-81cf0f9c838c;11;513
8c3d842c-0b66-4135-a8ac-d4a87fb79dac;9d6acba6-8822-4711-9033-26267d38457c;2;514
81a9062d-5bb9-4827-bbcd-63b0290d7947;335f2867-b8f1-4154-9e49-55ea86db1e7e;4;515
a1899c22-8328-463f-919c-7cb6566eb5d9;2af9094a-7d39-410a-8f57-96854e28db2c;9;516
e26984f6-01bb-4519-b758-b2b2b20361f6;f6d9f2a5-cd2a-4b9f-87e5-8d8455859c69;3;517
fff442e7-b0a8-4701-9f46-49bb712a231d;2bfdf628-c409-4880-a340-fd19f60febfa;7;518
0aeddf34-d564-4927-abf0-675d332b4807;a8b37f0b-55e7-448f-9596-14b06785ef2e;10;519
3f7d14a3-25aa-4c09-8baf-5364ca5f5e53;310301b9-9fc7-44dc-bfe7-7b41fc636328;7;520
95b05f33-9a2a-4ef4-9275-a25eeeb82f36;8df3edd2-0059-4bef-bd34-5f3d0e03b2c1;6;521
13d8a27b-64ba-4fd0-8697-e8a2cc1bcb1f;17f19034-e60b-4abf-a5e2-f2189a8f620d;3;522
7a6a1ff0-5d6e-490a-bdee-c10fd1ad9663;59295c9f-8c27-4cf7-ae2e-560c9d595dec;11;523
47c0171f-7775-45aa-a5a0-6fb946e34aba;c29707d4-b972-4ccc-bbb0-d5c65b61afa7;5;524
d39264b7-9705-455a-983a-f6ccb3b135ee;12dcf60f-623f-4726-b919-8d3c9c7bf4ca;5;525
f757b6f4-b710-432d-a1a2-b8aa613b7138;6334a6e6-2c0d-46b6-b4f4-aff01e073f6d;9;526
aa7a875a-8f65-46e6-b76e-85b9f64a4ce8;14a0b6c2-6101-44af-a4b6-efec524278b0;7;527
43fecbec-cc7f-4a7b-a953-f6e787d7873d;12b33f45-745d-4ecb-be56-9d4e31150a3e;6;528
4d3a3902-663b-4b6f-a3de-4bab3f180ed0;7c7b521c-87d5-4dc2-83d7-8d49e5a3a9fc;6;529
f284ce20-0730-40c8-9042-ef8364cbfb68;302ef5de-4b37-4bc3-ac5c-3e45561ab4f8;3;530
61132b11-24a7-4db1-9f04-cf645279af4e;99ac2773-d010-477d-8f88-5a2dd192b231;3;531
8c7a073b-b5cc-48ce-9355-e7902a0a4df2;f2082cb4-ff23-4e4b-b10f-7fd55962ce45;4;532
aee718a7-bc8f-4f3d-9b92-bd2978303825;c1551d49-2f4e-4283-8efc-90ee3dece9da;4;533
b5bc192b-9311-4a48-95c3-9fb3ae7c188e;f99f4995-d16e-4630-884e-9573735b3859;10;534
9011209e-d286-4d1f-a987-be1adabadbe5;e66249f9-66a3-4490-9949-818557366361;10;535
680b0732-bb76-459c-81ac-e67dc2dd823e;475e2d7e-a523-4302-b2a0-8d0eb4a31996;7;536
c176654b-4891-4347-a732-45f9e5a7c7d7;c954f93f-ca49-4d1b-81cc-42be0bd1f8b1;2;537
2ad51dcf-2ecb-4070-a0f8-f9a378d28cb0;a5a5a003-25d2-4fab-845b-653426eb8fce;2;538
4d0080bf-f8ed-4d12-b110-9f2906f3ee4f;1de55631-6391-4232-8a7a-2bdd5f239c9c;5;539
df0a19ea-fc3e-415b-95ef-afbf8391c227;1125ddae-c88b-47c6-9baf-95d25c51ce20;3;540
dd6372f8-bd7e-4c41-b217-cb4670f5e0b4;2709582b-c37f-46bf-8366-26d834c648d4;8;541
b4b1c713-25b4-4493-beba-cb062077d54f;b7155119-db05-4c81-87e8-7f462082f873;7;542
a21819f8-5dc2-45a8-ba36-066d0c63dd06;5719bc62-a8c1-4631-84c4-074b275bfe61;5;543
5c079296-b680-42d5-8927-c1f0cf9c8926;85504db0-e147-4afe-ad15-f684dd553d4e;2;544
1f8efb61-be0b-403f-972b-1c953d8b8b05;10352302-c064-45bb-8111-763c365fe262;6;545
ce782264-e8d5-41a6-83b5-541130c28cf3;72740243-db32-45b4-83db-9a6fee032f1c;3;546
d8bcb8df-4fc0-4667-9381-cdc00addd150;14a02f65-7a59-43bd-a46d-a70b076c563f;9;547
b55e0b98-44f7-4c44-a78b-71c43ebaf2d2;5755a033-d361-4806-b0f3-e5cf3f22b80b;7;548
8a509a77-73e7-4cae-904b-ee20c0e2e5dd;f28924ce-9858-49c2-9d32-d1d2c3a29429;3;549
af58c62f-31fe-473d-ad73-df90b46fc5a6;c415024f-124f-4690-b943-ad2c9ef83609;6;550
4d56162c-3c94-41d5-a266-b9085e2da2c2;c5c2b34d-cba1-497f-bb6d-b87582514431;6;551
459df4a9-0a6b-4884-bbde-541a58ca53c3;6a162d0c-e1de-459f-9bd7-255ac6f39266;2;552
b4563a5a-ad22-44d8-9673-964935d51eb3;67e3837b-325b-4a8c-a804-cc8f7d8e936d;2;553
016edd23-abe5-4129-885e-7f6ef5b292cd;caae2f0c-e1e4-49a0-90f9-92719ed9eb23;8;554
038f8bd5-439e-47f0-b12c-6b30b6ad9463;d84de0c2-caa3-4736-b3fa-3e12f550fabd;5;555
ddae07c9-1a7e-4bd6-974d-b05aaeaf311c;7b556ab2-6aa9-4bb0-837f-f713c2f26262;7;556
ee06b6a6-6a74-459c-9648-7a2e8886586d;e9d2dee0-e825-496f-8c6c-ed5b32035078;2;557
9fc994ff-7226-4bcf-8704-db1caa183016;fc9ed014-71a9-4bf4-b0a1-011febe48a7b;4;558
7f2ecac6-84c6-45bc-8de2-676a899363b8;451d040b-17a6-46a3-b0ac-9a21d9ab6161;6;559
744eb9aa-536c-4a0f-a6a6-67bf92492f89;ae7b25b6-6741-41e5-87f3-d6b94b38fac9;7;560
42fd545c-4a79-466c-a8cb-17552b2b5aa7;c6c16453-70a3-469a-9a2c-bd3dfece039c;4;561
7b623cbf-3b07-41a1-ba82-97ae4c469619;99ac2773-d010-477d-8f88-5a2dd192b231;5;562
ed94fb28-537b-4f01-b4aa-e94259598a14;129a7c22-d93d-4901-945c-842a9bea61aa;3;563
4fa3d032-d047-4fc7-ae80-9598ffda87c2;36a50265-6be6-40d8-976c-27cc7a726069;11;564
23f10e4c-1d5a-45d9-9171-486f463b16fa;0d3e0b52-4714-4481-a023-aad291faabde;3;565
efcfedb0-2479-4f4e-99e0-5fc26808bc7a;2e28b354-6bee-468a-ad4a-862b45a84844;5;566
04bd7589-917e-4068-b443-c8e76ddb680c;f4b30f7d-6c25-4cb8-9433-c9780d61c8af;4;567
bc3dc539-955f-49b7-b1e6-417301ffcf3e;fc097486-66a1-4f41-a8df-0c0d32c60cc6;11;568
39f4c254-bb20-47ea-9cf0-d550ef8a714a;d4e1a7c1-4d80-4a24-8967-7623c759a691;4;569
f6e1615b-9f1f-459f-affc-11c9b8fc7a24;caf5cbd4-9cb2-4273-8cb1-c9f4177a6db8;7;570
6e45bb3d-0322-43c6-985f-c31b4a9c1766;df061bdd-baa1-4446-b74e-e041c91830d8;8;571
73286092-176e-4ba3-ab25-890480d0e435;c4957d7d-5d18-49b0-8503-ad85b742e8f2;4;572
fe5e4066-e0b1-47e1-9801-503cc3a8bdf0;778008ad-8a8e-4e14-a44f-87dd205d2118;1;573
a9d979f4-68ad-4c92-a684-9a730616633d;3c9d266b-c193-48d4-b8e1-dec4b13b0c42;5;574
35c5b129-1cba-447a-b4b8-681974383a19;b96a2f28-403c-4993-87e3-5134def1e6d3;2;575
bfbb82f8-2dad-4437-853a-3036556acd3d;bb4b67e4-bf38-4387-a006-12e0b951acf6;6;576
f7105f3c-8d19-4f80-b9da-3fabfe3451ce;210ba03e-88f8-4d9e-923e-e7a6df3814ba;9;577
9a3ff16c-4ef6-4136-9cec-c33c5af14316;9badfb96-2f50-48de-97da-abec87250823;11;578
6a1c2944-d336-456c-afad-13c0e47e251b;b9628356-1358-4b79-a295-ce1f67834b0c;7;579
26ddf11c-7e10-4e24-8041-23096a94add6;85504db0-e147-4afe-ad15-f684dd553d4e;10;580
e451f126-55fb-45b0-a8d2-487d916844fb;9e37e456-1e47-4477-8356-06cc0abeb3ca;6;581
a5a230e7-9f29-4b27-8124-060ea9c694f2;431963f3-d53b-41ec-95b6-fabfb8d431bd;3;582
a34b9e73-949a-4ab9-9038-c920a446e877;1c50163a-365e-4e2b-bdff-85a6be069531;2;583
8ed68792-a22b-4575-ae39-6536bdd3076b;afbd3e8a-49c4-4441-9aeb-92afcc904df7;10;584
094b62ea-ae1e-4bb2-b9e9-bca0c91f8234;28d15917-7a7f-4fc0-82cd-cfdaecf0b4fe;2;585
1f656edc-cc9b-42c8-99c1-23ccf4969992;667f5f58-1186-4720-a131-b6d52de12480;11;586
1efd083e-a41d-42b2-b025-61c1d0014ada;40916599-bf03-482d-91e8-c55851a896d1;2;587
31067054-ad63-4c65-adde-22738c0a4ff5;b5107a93-32ae-4a54-8d39-d11c609ee58e;4;588
1f83054f-901c-427c-90bb-e3b067a2268e;13c86308-f0da-401e-b3c5-e520370ca7d4;8;589
a2409cc8-896d-4e61-af2c-f71ccd6af7f3;e093ca58-7140-4857-b4a2-8e204451d017;11;590
9a325abe-c1ad-4587-bf2a-28f2994d6d72;b49ce424-50de-4ce7-aaca-456abfab27ac;3;591
c45bfc69-3d8e-4cf4-9227-26f96393d8aa;87f2a0db-2e5f-40f0-b8dc-8ddc82fed43e;9;592
ecb1fb2b-ab42-4a10-a4e7-fec34b567ca5;c18e45b8-979e-4ea3-b6a3-71fb7d2daffa;8;593
68d703c9-b771-48e6-a65f-4d9ae4424052;6abf50a5-0a84-4e32-b590-e3736e05b65b;3;594
0f577eed-3c1f-4006-afa8-8d8899f884e7;50b2aae7-a283-43e9-9b5f-2849fe29545a;10;595
c0798a1d-5543-4a0a-a8c9-a76d668203fe;2e069c52-eac8-4892-939c-f5da05d033b3;6;596
75a1685e-6e5b-4b9d-b17e-8454d3fbeeac;7088e05a-9903-4c2d-9dd9-59e0db2378de;1;597
46e4d1e2-d2c2-46cf-b0c2-d3a90ac74733;431963f3-d53b-41ec-95b6-fabfb8d431bd;6;598
77175a83-4c8d-4d97-985a-3ad9de06fce2;c581dcf3-88d1-4d60-a473-bb0f8d535a3b;5;599
978f984d-47a6-4b1a-9835-2589324727d4;ba3e71d7-5b7e-4670-afb7-1956bfbe55f7;4;600
e88d35ea-59a7-4cf0-a764-c65f16562dbf;41f677dd-498f-43ef-9990-66575b6a0c18;8;601
4d141e85-0fef-41da-b090-86047f64ee7c;980d067b-c0dd-42bb-96d5-1a11b360a626;1;602
24049eea-b6fa-4bcf-abab-4ee95e03d178;817e8056-41d1-47cf-ae1a-30bac49745ad;8;603
7e5c32f1-17a1-4904-ae67-57daea4d1bde;8a43d634-c9f5-47b1-8e29-d0a12ed3a586;4;604
a135c4ab-2f1e-4b60-9314-95174073b610;78016524-873a-4a10-b7af-565f24e54a74;11;605
2fffd744-8adc-47eb-be2e-d2c1c0416d20;9434e335-8af1-40be-83d8-0a92088dd8d9;4;606
20610d5d-b54a-4165-ad73-ab54cdf4045d;39710b07-e805-431f-914c-7413cdac477f;5;607
678fd0b9-6162-43f0-891c-2522879066f9;031c4803-0ac5-40da-a2b6-cd11cd4ffc30;8;608
d63f9d51-35a3-4f06-96cf-ca6309f8410c;38eb2739-8958-46d5-8699-080bee58cc01;10;609
822dbe87-9ade-4fd0-bb99-f5cbea65756a;9c052031-5059-4d0e-af80-fa71b012686e;3;610
b3648d8f-190e-47d8-af1f-72e4332bdd0e;60740a2f-311a-4d19-84e7-aabc3bee2050;3;611
8aeabc94-f226-419c-bc0f-0e04688468ae;5ac0e3df-c5af-4d56-95c5-f70fb7f3dbe2;7;612
de8fcd97-9b63-4171-9a29-5e1e2c65f104;67cac148-c5b7-49b3-9384-721d63050ad5;7;613
45548d84-4bb2-4e82-b659-a7ba58f7af37;4b3a6e09-666d-4584-945e-4192d04bf239;6;614
dcb247bb-5aef-4315-9c45-fa608fbf7f7b;4684569f-2956-4bd1-9aae-706a391cd4dc;6;615
7856539b-eee1-4b27-8b7d-f5bcd214b2b7;5744347a-0542-4b95-83aa-f194f9cd6661;3;616
14090e42-6669-4bb6-8a4b-8cf5e4999d5f;256395d3-03bc-4dd5-ad4f-e6a4a0405381;8;617
ebf21784-cdaa-4a47-9208-7dbce4e3bfe6;535e55f2-52ff-41c8-8380-098b86ee9f90;5;618
8cf49161-2c2a-4442-9668-a59cd221a1e1;69e943a4-ca54-4b01-973f-f6b7a8c68a13;2;619
b7ac69a7-fc17-43c9-a1f0-f9be2ba8cc9e;77b2c776-b968-4451-b6c2-94dbb40a1bf7;3;620
8f0d987d-2712-461c-a5d9-af6aa8cb7ce3;528dad44-329c-4ea1-b7ed-cfc6e64ddc37;7;621
efa3ae38-75b2-4ce3-be55-001cc6318903;941374f2-6b99-4bce-b7ed-52b314303b64;10;622
34442cf8-bad4-460c-a59c-595e1435297d;9ee8e8c8-3f68-4831-b809-edfbee3856bc;10;623
34e77d57-60ff-4fe1-a0f8-2d7193020cc9;b9592c3d-c478-4792-8dd4-3d95f5e9fd50;7;624
d350c8af-d611-4c88-be0d-dd79aa7159b2;9a26b139-5358-4730-a361-57f999520bd2;5;625
5775b950-735b-4f2d-af06-44e0aff898c8;af2107bc-808a-4dcb-b1c4-eddb37383654;3;626
6070bb76-99c9-473e-b6f4-ec5b7c714120;626d286a-8386-437e-b935-9b9ab3d7d2f7;2;627
1189077a-4179-471e-ab44-fe28cc2d5c23;9a4be6f6-52d8-4cbd-9e3d-830fa390ccbe;6;628
1b22a7bb-82bc-4c31-b28b-af5d08bd8463;81c0c88d-2c7b-4476-b4e4-5d9a35c4aef6;5;629
ce01e12b-967d-4a1d-bcce-0ecb8a03c216;6a5116d3-fee7-4a4c-88a6-71cf43069595;1;630
14016083-ba33-41be-b998-a29ecd4f9bcf;acab792b-1ab1-4004-81b8-0039661c7ea5;10;631
af347e4a-ffd3-487b-98de-fc0b5023efb3;c551dc39-d780-488e-bb38-f73a62b5c19a;9;632
dc34539a-1514-4486-890b-7d5023610941;426715cb-efd7-4cd2-8964-ada4f39dfd1b;6;633
e5d9f703-7cd6-448c-9c25-27e0eeb20bb3;963ceb43-bd24-4d92-bcb4-a57db399f405;6;634
ac3f601c-9e4b-48d9-a68c-8a5d7529c34e;f8bd33b3-d52d-4521-9454-febc3c8f00c5;11;635
357368df-f825-4df5-850a-806fd16eeef4;09ab9faa-0418-4632-9603-d444fd80430c;1;636
6bfe281a-1558-4ac8-b227-ea4130d00813;b6468993-be8a-45d1-bb54-bf8d0972c752;9;637
a5bd3ca9-ec08-4cba-bf24-17610f3a3e6b;c75a2479-0ad0-44c2-984d-37ad88632f27;2;638
70011300-75a2-4da9-b8eb-9f2a8751bc63;cc3205ca-ab8b-4897-ba4a-4a55bb37fb33;3;639
9c44fbff-e131-4779-a575-bace7e44a835;c967a403-29b2-4c1b-9a94-87becb94a55c;7;640
337979e9-3d2c-45ee-ab60-b885885de721;ac13e38c-ef14-42ad-9e11-d78b73356adb;4;641
b0885340-cc3f-495a-aad0-6e538c7c4407;1363ae52-c4d4-4247-b133-6892629377bb;3;642
23a828aa-52f7-493b-abd3-fcca740f49e3;1d1b5643-af1d-4f00-955d-107cc2ff35f3;7;643
78f2037d-567a-4e16-8821-258818ff3af2;b280fd3a-abab-4cf5-8b25-284173856aae;3;644
6d060257-c41e-4b28-af8c-506ba613d0cb;bcf8ea9c-3505-4379-b166-96f485a2eb46;3;645
3f87ca43-b38f-4745-bb0f-54d2f8bac5af;7fe808e8-df5d-4831-9f41-8c94ab5fb766;11;646
3e772a46-d450-4751-994f-5ab53a245679;682e00ab-970b-45e1-bd90-9b2e965d89c0;2;647
bf346201-a580-47ab-9eea-d30493270f8c;aa8c35d2-d5aa-46c5-af8d-de77a55cabe7;9;648
82ba18e6-41cb-4586-9f2a-b14e9a46725e;b4328c52-12bf-4e0a-90de-4ed55a29f8d7;4;649
27567ab8-25a2-40f4-9faf-0a552ea472e4;5d34cf0b-a811-40ac-ba81-398f35ab5eb0;8;650
ea9c8815-103b-4ac0-8ba5-2d7bd5d0dbab;a6c99f75-61e4-48a1-8474-e837933a196f;10;651
bfe789df-fbe8-447e-879d-906b2c90019a;ba8aeced-f8e9-4408-9dc1-5ca6741e8581;11;652
695fe7ff-c0d4-4129-ad44-06a889e1d1b6;fa19418d-b554-4779-9c39-da1a7cf82139;6;653
43c067da-9ec5-405a-a2eb-b3b9aad27a6b;97aac477-6f64-4ba5-b170-041ea172809e;6;654
4a011370-3e34-466f-84ea-c1cbccf538a0;e8ac2b36-2e0b-4d13-b52b-9ca65739bf91;9;655
99ab9320-cfc3-4d96-bf0d-4d99a046ceb6;6b5b6d8e-1e8d-434f-aa06-64bfcd7a8e67;8;656
b36004d0-266e-4800-b9f0-7c1827a3862c;05f5b87d-d42c-4bf0-8461-f2cc68ed372d;5;657
e2e85270-2d08-448e-a79f-959a1cb47502;194862c3-07fe-4493-93ef-06b33dee8cdd;11;658
fd23656b-7bdf-425d-aef0-a63aea62a205;8e5f061b-39f0-47d5-be9a-b9498c2424ab;5;659
bf143e0c-2637-4e0f-ab9a-07159288f73d;81af61f0-b900-42d5-ab7e-2900b29a2527;9;660
50a41a12-c336-4b2c-8812-304f77cfba18;0395a19a-3a29-46f7-98e8-13ea66031427;2;661
15609b54-e09a-417b-b3f1-c4bc2de35f9a;e5f6ac26-a510-4326-a954-832d23e2a791;10;662
4ab550d7-c93f-4275-a3f7-d678238d506a;8f6d0d96-8490-4b61-89e5-c565fc42baa7;8;663
84160df1-e2ff-4ae4-bd3c-84a90c04b78f;f4c1cdba-e3b1-4ed6-a3f2-9c8d3db0fac9;11;664
87e13472-2398-4ad7-8783-14ae7527d4ab;5591accd-4d85-446d-b791-992ee6d23327;1;665
1e1fd723-58a9-405d-9c2b-f4c487b1ddf1;cce1aa4b-9d86-43b9-ab6e-ce07068d6a16;2;666
7ead319d-4e92-4684-932c-006403f361c6;78755ede-cb2e-4a80-b3bf-98b282bc0f8a;9;667
077489fa-b085-4cad-a238-5cff6dac8c62;5c5aa2de-af1b-4134-ad98-7fd42e636f3e;8;668
df40ffd9-b304-4950-8b5f-4d2a16245e24;221e6b97-370a-489e-a919-66d3fb002928;3;669
1d5d0f6d-06c8-43a4-8e91-ffad3696063a;4782d26d-8a06-4897-b85f-77bbbe435519;11;670
e3952922-6e77-4703-b1eb-9dbfe9a7f099;36dfa8e6-eadf-4dad-9c57-683cd7ec9f00;9;671
587ea276-6081-4c48-8b4e-a4b31a5136c7;df929ba8-e3aa-4aa7-b3e0-c04754f25248;6;672
9ec48d6d-da37-4892-84df-f1a327e7176c;0fbbdc68-222a-4cd3-bd77-8c1f8a31c29b;8;673
1a375c01-c088-4e05-87f0-061c16a650bd;9bbdf545-a009-4f19-abf1-ea2dc3ae8ade;1;674
88891ece-30e5-4205-9a0e-62b303a20b92;6d022e5c-9751-466b-956d-ddbd8484fa68;9;675
f30af9f0-bdc7-4725-8fcb-f97f4e4ed170;8a68f139-5915-494d-bb44-3baefff10c75;9;676
9c67e454-4de0-49fc-a425-1922221a958f;6f5e4379-d053-4d9a-81af-bee8c40b8035;1;677
e797ff64-73c8-41a9-b372-2c1db1fc0c81;1e383d4a-b732-40d1-a5b3-8d44ef2867f1;4;678
6f726f02-93e1-405e-acd7-99e40a894c30;6fabd042-ccf2-4b9c-8d2e-7d5f3eecfe5d;9;679
8c2e00ea-c86e-4b50-9fc0-39ee31b261ab;6a57679a-ca8a-4a4e-98ed-f942523bfe33;4;680
0a4802e1-5c96-4437-bd30-f05ced095656;c696c47d-e6ef-49a2-9945-ae30406c266e;8;681
9c676ca4-a29e-4b33-862a-3d2af0437fe6;48cd8303-6ec0-45df-98db-a223c383ab17;1;682
4b4d9942-2531-44ea-9b41-211b85116b8d;89914865-088e-4609-8e51-d4552278a850;3;683
d6621021-c607-4037-87b0-289d5ad435ad;67e3837b-325b-4a8c-a804-cc8f7d8e936d;6;684
38e54b53-a5dc-4e47-bfc3-32e327a7dcc2;0ac55f8b-d596-43d2-a384-c7acdc480fb5;6;685
bb502e87-a29b-46cd-818f-a7fba8434d31;3750369d-b19a-4591-9487-fc4d4b5d35a5;7;686
24d6099d-d18d-49c2-9131-e0c837e17a93;642470ff-d93f-4cb4-acf5-27a6f81929c7;6;687
ce36ff31-0461-47b0-a183-673648eb4947;2387e22e-574a-4ad5-a3c8-4e8b6dbc6ac9;2;688
daba313b-5331-40e9-b981-4da93aa3d1c5;90560401-c115-4877-9167-6b5a0ada5192;5;689
bfe81e32-b975-431d-81c8-560f08f1a6ea;cd9e12ac-4468-4041-bb57-5ede6026f3ec;6;690
e9725684-4984-475f-8b41-be63a5f6be74;84b493b0-425a-4de0-9434-be1392e00762;2;691
c136e5d5-d648-447e-a15d-b5081e8288ee;cd592ae8-314c-4e17-aaa2-f801b4eb2a3a;1;692
6311ae62-63b3-4578-8051-2e40c28028f3;d781d2b0-e982-4661-939a-32399a0eb92b;9;693
99677a69-8370-4b6b-97b9-48cc6caadd33;070283ae-9991-4c69-a024-4e13b8c215df;11;694
4b127750-7821-4e76-b2fe-c5ec588a36f2;73aefeb9-ee77-4e79-9aa6-06ecb4974af3;10;695
bf3d0f33-2445-4291-852b-659213888edd;2a0cd31c-f195-4303-a327-031f69c7f962;1;696
1dcd1e33-d8f6-4955-a31f-33e16d03fa06;9c052031-5059-4d0e-af80-fa71b012686e;3;697
98ae87af-a143-4b38-a23d-03e6a79dd578;0ab2e434-711c-4d77-9336-30428dff4c46;4;698
f5ab1792-ea99-42fa-9cc4-f436c89c7a8c;0201f88e-dcfc-4d3d-a6c3-fc2a1df7bd60;5;699
abba4238-1fb2-4a41-8a7a-d5afac6698a2;395e034e-7070-4ce7-886c-8386efa9198c;1;700
80da3e24-3db7-4291-a28a-a55e3c69a779;9c6fa9cd-ab0a-442c-8b28-5e4d1e42efb3;8;701
3650e81c-f65d-49c5-bf9e-49b2aecda5bf;3418ce2e-e83a-4092-8037-bdab61907d00;6;702
a82ee4ae-3d29-4588-854e-49e53f948a7e;374cc62e-45a8-4645-9691-f75693a8a32b;2;703
245d8990-f004-4347-86c6-452b9cb745c8;bbb819d3-4d66-4dd6-bb1d-c93f3f6094c9;1;704
df1dc387-4ff8-469e-9615-e8620328e428;d81ce408-2968-4b51-8b63-d5b01f603ec8;3;705
c9c3c6d8-531b-4095-b009-81ad68dab20f;63cab1e5-55e9-4f6b-be8c-b2cdf58109da;5;706
29ef55b4-6439-4c36-a8d9-ee7bb441c48b;90560401-c115-4877-9167-6b5a0ada5192;10;707
e3152f4c-c50a-466f-a151-e677d9dac9ce;40916599-bf03-482d-91e8-c55851a896d1;3;708
0beeeafb-ebe3-4eee-8b3e-c214bb383450;a69ca130-385e-4af2-bc74-17426b0687bd;4;709
9ed52066-1e9a-42c4-82cd-eb3cbfa76cf4;fb438459-4670-4dc4-8bf4-bc704cc157a4;11;710
e279fe4c-7e9b-4f05-8f3a-b7c3e064d6f3;09330e9b-a2f6-413e-b47e-3bc7e2e37999;1;711
88b24f4c-e80d-4ef8-9676-a88b359ace72;7db3062a-854c-4956-a79c-2fee6694fcc9;8;712
a1b9eee9-31e0-4732-ad68-c61af72ab612;2fd7b686-75f0-40fb-8193-746a82d33da7;11;713
b29f06de-b879-4210-9b55-deead583e391;15ad9bcd-6da3-47bb-a096-29552438d279;4;714
20753ba0-465c-4ef9-bb14-dcfa5fd51002;0d39372e-e13b-4914-ad47-4234842646ca;2;715
76a8fc26-fcff-4909-903c-d1d2c433b327;c75a2479-0ad0-44c2-984d-37ad88632f27;4;716
325ec53d-8a43-41bf-a9f3-160f76ee46df;86219478-5f3e-4fd8-94d1-d2cdaa691a67;2;717
ab38bc2c-3877-4987-9e49-0f25e5ad6168;cd005518-8a41-483c-9be9-8c4027513088;8;718
