id;rating_id;number;class;date
eecb81d6-fe62-4541-bc97-e4109e0b21db;61ab75d3-4281-4f1d-bad7-47a60839598e;2;11;2009-03-14 11:06:23
f620ea1e-0761-4716-a693-890e45898283;61ab75d3-4281-4f1d-bad7-47a60839598e;3;11;2016-02-02 15:02:23
9d272e1f-be2c-4289-bca8-4c21a856e05e;61ab75d3-4281-4f1d-bad7-47a60839598e;4;11;2016-04-16 13:04:23
e7c96e25-9259-4123-aad1-334997678bef;61ab75d3-4281-4f1d-bad7-47a60839598e;5;11;2012-04-10 13:05:23
834793a5-abb0-41c5-bde6-86d577c857c3;61ab75d3-4281-4f1d-bad7-47a60839598e;6;11;2006-11-17 16:01:23
878b324e-f999-4576-bf30-cbd0734aa9cd;61ab75d3-4281-4f1d-bad7-47a60839598e;7;11;2012-09-28 14:01:23
35cd6256-a32a-485f-bf40-900e697050b0;61ab75d3-4281-4f1d-bad7-47a60839598e;8;11;2020-04-20 15:03:23
03aef903-797f-4d14-b2e1-51e16aef7b37;96490682-7258-4c79-9eed-bb6ecab5127f;1;9;2008-07-24 09:01:23
69fa743e-4105-4c1e-a044-9fa5c2518389;96490682-7258-4c79-9eed-bb6ecab5127f;2;9;2016-03-04 09:03:23
e42d6455-a1aa-4251-92f8-de7a8bfcbd83;96490682-7258-4c79-9eed-bb6ecab5127f;3;9;2011-09-09 10:02:23
7a1311a5-6e09-465d-9361-82d563a1605a;96490682-7258-4c79-9eed-bb6ecab5127f;4;9;2020-11-13 08:03:23
47566f5a-8568-4a5c-85bf-94cfa495b009;5988e1d1-36b4-4b8f-bef8-6ab36525af37;1;8;2002-06-03 08:06:23
aef53430-db25-4a31-923c-c26b10bd6a60;5988e1d1-36b4-4b8f-bef8-6ab36525af37;2;8;2001-04-05 12:02:23
3a9f1574-143b-4106-ac68-20ecc0c3b167;5988e1d1-36b4-4b8f-bef8-6ab36525af37;3;8;2020-09-27 10:05:23
676978b8-1dc2-45c8-8260-1d34dcfac4e5;5988e1d1-36b4-4b8f-bef8-6ab36525af37;4;8;2000-09-09 14:04:23
cee189b3-5784-4d34-9edb-5d62b4da355b;3c3a9557-da9a-481c-ac90-8eb183a1e2fc;1;7;2011-09-25 11:05:23
e7a37318-9464-4e9d-b58f-0ab269a2d7d4;3c3a9557-da9a-481c-ac90-8eb183a1e2fc;2;7;2022-01-06 14:05:23
5c043cd2-317f-462c-b5a6-6d6544ab8483;3c3a9557-da9a-481c-ac90-8eb183a1e2fc;3;7;2009-09-23 15:04:23
d2c80fee-664b-40ca-b47f-db348971cc22;3c3a9557-da9a-481c-ac90-8eb183a1e2fc;4;7;2022-08-27 16:05:23
1a264575-c74e-4e21-a32a-eebfcfd4e381;658fd7d5-e085-427f-9e3b-fbdfd579da96;1;5;2019-06-05 10:06:23
5befc490-9889-438e-94f7-453fff0d9b94;658fd7d5-e085-427f-9e3b-fbdfd579da96;2;5;2002-06-13 18:03:23
8acb19e0-225b-498a-a01b-9b328c4932d8;658fd7d5-e085-427f-9e3b-fbdfd579da96;3;5;2021-01-02 13:05:23
311cf1f6-a9bd-4a4e-87d1-11e91c52617d;5ddd743f-9872-4de5-aa9c-f5ee0c2faec6;1;3;2005-09-13 18:03:23
1d8e3253-def0-4d5f-8213-e70b59757c65;5ddd743f-9872-4de5-aa9c-f5ee0c2faec6;2;3;2001-08-11 15:02:23
34a67767-9214-454e-b38f-7228bc2f71aa;5ddd743f-9872-4de5-aa9c-f5ee0c2faec6;3;3;2021-12-20 15:06:23
75fee949-2228-4041-a91d-cf879e3ab5f7;303e8029-84a3-4dbf-b75c-28942a71e307;1;5;2023-02-19 19:04:23
d432f494-9ca9-46b9-ae66-fa5c64abffd9;303e8029-84a3-4dbf-b75c-28942a71e307;2;5;2017-08-02 12:03:23
3db43e41-743f-4606-b1d8-bfd761360ad7;303e8029-84a3-4dbf-b75c-28942a71e307;3;5;2006-10-24 12:04:23
47a3d9ed-fa34-4182-8454-453c68ecfa43;303e8029-84a3-4dbf-b75c-28942a71e307;4;5;2002-08-16 15:01:23
088ba054-5293-4c65-9fc6-f6a248449e37;303e8029-84a3-4dbf-b75c-28942a71e307;5;5;2007-10-11 18:06:23
e0a919d0-0a81-4424-9773-93410ea9601e;303e8029-84a3-4dbf-b75c-28942a71e307;6;5;2002-08-11 11:02:23
a17d2152-234a-4d5d-bb5c-973023336fcd;303e8029-84a3-4dbf-b75c-28942a71e307;7;5;2010-05-11 12:02:23
3c1675b5-5449-4635-9572-80fb610ebcaa;303e8029-84a3-4dbf-b75c-28942a71e307;8;5;2022-12-03 16:02:23
eb5dac71-53e5-465f-b708-aa42fc7bf294;303e8029-84a3-4dbf-b75c-28942a71e307;9;5;2018-04-08 08:01:23
69a0fdef-eddc-4f02-96ec-76a39018940a;303e8029-84a3-4dbf-b75c-28942a71e307;10;5;2003-04-18 19:05:23
b2244a09-5569-4523-9828-736c4a93aecd;ebad2c7f-8d3a-4eb0-93d9-113592c8a3ff;1;4;2016-04-07 09:06:23
946d560a-bae8-486e-8d35-661c26c448cf;ebad2c7f-8d3a-4eb0-93d9-113592c8a3ff;2;4;2015-04-27 17:03:23
823d663e-0fea-43b7-88e7-a6f06b57e321;a86757f1-089c-4995-8e71-bf2596c0e30e;1;7;2007-12-07 12:01:23
ea3c08ba-80c2-4ba1-9c8b-db5289cdbbab;a86757f1-089c-4995-8e71-bf2596c0e30e;2;7;2014-08-22 18:01:23
4f5db628-c123-4545-94f9-1b34490d5664;a86757f1-089c-4995-8e71-bf2596c0e30e;3;7;2013-10-18 16:04:23
1a2f8654-860b-4284-b008-561d355c2f91;a86757f1-089c-4995-8e71-bf2596c0e30e;4;7;2019-06-26 11:06:23
1b81876d-e4c2-4de2-89e9-30e976f653f8;a86757f1-089c-4995-8e71-bf2596c0e30e;5;7;2023-05-23 16:03:23
7e65e569-bd5d-49f8-9346-3e24d0238c43;a86757f1-089c-4995-8e71-bf2596c0e30e;6;7;2002-03-06 13:05:23
b6364a06-0cc0-487e-8907-e58c387f088c;a86757f1-089c-4995-8e71-bf2596c0e30e;7;7;2023-02-04 09:02:23
ef50d569-03cf-49d0-bdd0-ac82ec2e05f0;a86757f1-089c-4995-8e71-bf2596c0e30e;8;7;2023-04-01 12:03:23
5f0078b3-a775-4443-9d94-1641866ed8d8;f3534afd-042f-4c23-8d0d-db797e804565;1;11;2011-09-13 13:03:23
182a480e-a006-4ce9-a65f-c921c5388316;f3534afd-042f-4c23-8d0d-db797e804565;2;11;2009-10-23 15:03:23
f1657c78-595f-4030-8577-5f2ac08ba48c;f3534afd-042f-4c23-8d0d-db797e804565;3;11;2018-04-15 16:03:23
10c4c486-ec1c-4a93-9bb3-4c837ed083aa;f3534afd-042f-4c23-8d0d-db797e804565;4;11;2005-06-09 17:03:23
0c0576f5-d1be-492c-b78f-e9f08c296f29;f3534afd-042f-4c23-8d0d-db797e804565;5;11;2013-04-18 19:02:23
db43acf2-6ddd-4ea7-8c5f-11f811b1f1a9;f3534afd-042f-4c23-8d0d-db797e804565;6;11;2011-01-06 13:05:23
4e2dfd77-2812-4786-8f70-f6cf0f3aba8d;f3534afd-042f-4c23-8d0d-db797e804565;7;11;2023-05-17 14:06:23
0b70c310-0192-4de6-8776-cd4a601fbe9e;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;1;3;2013-06-05 16:04:23
4519db9d-6a77-4a20-bdee-bddc119514c8;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;2;3;2022-02-14 18:04:23
32cca743-c86d-4ad7-ae6f-c37f86c9fa10;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;3;3;2010-05-13 08:03:23
3a383e1a-0aa4-43dd-876b-8392b0b39d0e;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;4;3;2021-11-20 10:02:23
2778924a-f060-4789-8472-f30893879761;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;5;3;2020-08-04 19:01:23
e3687138-25f5-44d8-9cb6-ad4212da2b46;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;6;3;2004-02-16 13:01:23
9197b401-c28f-4d50-8c0a-d02bc267ab6f;3a2d740a-fb16-4f43-9b6d-fc4ca6ff28b0;7;3;2008-09-02 19:05:23
cb970d81-76bc-4db6-b99e-18779e6fb0ef;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;1;8;2019-08-13 16:02:23
b35f1c05-5956-4bc3-9968-345810689dda;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;2;8;2019-04-07 08:02:23
399a3a62-5d5f-410f-9cfa-01b1a71fbb7a;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;3;8;2014-01-23 13:01:23
e900654c-6f61-4844-98ff-050d0fc78bd2;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;4;8;2017-11-28 18:04:23
005def4f-5fcd-40f5-a114-bcd5754e1d9f;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;5;8;2012-04-13 15:01:23
1e9309e2-bfce-448b-b4ad-1c394ee2e4c2;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;6;8;2019-07-18 10:03:23
2624c8df-ea3b-4a43-9893-020cd0c852f3;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;7;8;2007-09-21 09:03:23
4cc18db7-1710-4ede-a006-cd1c8e411fab;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;8;8;2005-10-12 13:02:23
372d0d12-4f9e-4a1e-883f-a461496fa61d;4d9b53b8-5f42-4c15-9015-0bc71d3123a1;9;8;2020-03-07 16:05:23
3197bf94-d20b-4b7b-9d40-082123061e84;5ec0a882-336d-4a83-93c2-585d111bee61;1;11;2011-11-15 16:01:23
b44130b7-c534-4534-9d3a-fb3977339346;5ec0a882-336d-4a83-93c2-585d111bee61;2;11;2007-12-03 18:03:23
0a720695-0c68-4041-8d7c-5f07d3f27665;5ec0a882-336d-4a83-93c2-585d111bee61;3;11;2020-12-16 10:04:23
f92ab9c7-5f13-434d-80d3-13c74c17ed88;5ec0a882-336d-4a83-93c2-585d111bee61;4;11;2020-06-03 13:03:23
5513c2c0-2e2a-4230-a05f-3b45c526508c;5ec0a882-336d-4a83-93c2-585d111bee61;5;11;2002-02-24 17:05:23
0f860afb-e09a-4dbf-b013-52a7337a20d4;b0030e0d-cbbf-4487-922a-c06934f99746;1;10;2014-11-20 08:02:23
ea43b52d-5d08-41ad-88b8-9327bef14177;b0030e0d-cbbf-4487-922a-c06934f99746;2;10;2010-01-21 16:04:23
723d4c1a-5071-42ba-a2ad-5eac585b269a;b0030e0d-cbbf-4487-922a-c06934f99746;3;10;2005-07-03 12:05:23
aa5781b3-1560-4c4f-b2e3-e1a726be1fa9;b0030e0d-cbbf-4487-922a-c06934f99746;4;10;2002-09-15 11:03:23
f8e78a8f-cbb7-454a-918a-ddecf2685ba9;b0030e0d-cbbf-4487-922a-c06934f99746;5;10;2020-11-25 12:01:23
a4057de3-db6d-44cf-a9ae-bf2c96d527e7;b0030e0d-cbbf-4487-922a-c06934f99746;6;10;2016-02-14 09:03:23
99561d91-66ea-4f33-8112-5f222733bd85;b0030e0d-cbbf-4487-922a-c06934f99746;7;10;2005-06-18 09:01:23
4e7f4ed8-995f-4bdc-977c-427d7d6bb64d;b0030e0d-cbbf-4487-922a-c06934f99746;8;10;2003-09-17 14:01:23
b1916b0c-0a6a-4e6b-9aed-0fa11ef7845e;6da9c853-8ccb-43e4-bed2-ea0547ec215b;1;6;2007-06-15 19:04:23
be279109-873f-41bc-a61f-d19ac0b52a52;6da9c853-8ccb-43e4-bed2-ea0547ec215b;2;6;2016-09-05 08:06:23
2ea55214-d9e0-4a92-8295-7e02654fd203;6da9c853-8ccb-43e4-bed2-ea0547ec215b;3;6;2004-07-03 19:05:23
0b9f340d-d60c-459d-b887-e668391cd565;6da9c853-8ccb-43e4-bed2-ea0547ec215b;4;6;2022-09-08 19:02:23
7dab9525-fe24-44e3-aae4-673a6cb2842e;6da9c853-8ccb-43e4-bed2-ea0547ec215b;5;6;2021-07-05 19:06:23
e4794180-9caf-48eb-ae24-487d9f613bfd;6da9c853-8ccb-43e4-bed2-ea0547ec215b;6;6;2022-03-06 15:03:23
2023fe70-727b-402f-bf7c-995a0f85d74e;3d18c345-32dd-4f93-aaae-06a2704a6d42;1;6;2019-03-11 10:04:23
f1ca011e-9e22-40e4-84fe-93a57a7cec41;3d18c345-32dd-4f93-aaae-06a2704a6d42;2;6;2013-11-05 14:02:23
1d0c2493-c19a-46a8-aef2-a4ecfb545da6;3d18c345-32dd-4f93-aaae-06a2704a6d42;3;6;2003-03-05 14:05:23
9cb71f19-0796-44ce-9e42-2e485539949c;3d18c345-32dd-4f93-aaae-06a2704a6d42;4;6;2021-12-26 13:01:23
b4ea6bfd-ae06-4c9f-a384-75f563e416c7;3d18c345-32dd-4f93-aaae-06a2704a6d42;5;6;2017-02-01 13:05:23
15527778-0fd2-4488-88df-9038d8448a29;3d18c345-32dd-4f93-aaae-06a2704a6d42;6;6;2018-07-15 15:05:23
4a30db54-9a4b-4224-aaca-3b3ea46429dc;3d18c345-32dd-4f93-aaae-06a2704a6d42;7;6;2014-03-05 10:01:23
46043d24-949b-4567-9372-cbba55f8688d;24b933fe-c509-41d9-b5f3-9df65e0a29bc;1;1;2007-06-23 17:03:23
ed73b6a0-c702-44be-af45-f8e0b7f2ab63;24b933fe-c509-41d9-b5f3-9df65e0a29bc;2;1;2005-06-22 11:04:23
7a650b63-9d48-4922-a64f-752d01678aa0;24b933fe-c509-41d9-b5f3-9df65e0a29bc;3;1;2012-03-15 11:05:23
191efe3d-7d73-4c9e-a1cc-4eed9435613c;24b933fe-c509-41d9-b5f3-9df65e0a29bc;4;1;2016-04-06 14:05:23
8163709d-f7d8-45ab-8c7a-bfe3a45d12dd;24b933fe-c509-41d9-b5f3-9df65e0a29bc;5;1;2015-02-09 17:01:23
c1165684-ce99-4be0-be34-ee71054ebe51;24b933fe-c509-41d9-b5f3-9df65e0a29bc;6;1;2019-04-01 09:06:23
b27f50a2-53c7-4290-98e1-adb0f531638b;f50bad5c-e003-420e-a03a-099768a8336d;1;2;2005-05-08 16:04:23
c1a02709-f8d0-4aea-a979-da78a769303f;f50bad5c-e003-420e-a03a-099768a8336d;2;2;2018-01-27 19:01:23
a3e5e411-476d-4e5f-95ab-44016b01bb92;f50bad5c-e003-420e-a03a-099768a8336d;3;2;2018-03-17 12:01:23
808a56cb-7ff7-4a9b-8a6e-93163160d334;f50bad5c-e003-420e-a03a-099768a8336d;4;2;2005-09-08 09:04:23
71fe22db-fa09-4803-87b1-cdb7e129014c;f50bad5c-e003-420e-a03a-099768a8336d;5;2;2008-02-01 11:02:23
a9d973eb-c1fb-4a6f-9fb9-de57843440f2;f50bad5c-e003-420e-a03a-099768a8336d;6;2;2010-07-17 17:02:23
342e27d1-43e8-46ee-9a8c-fa4130dbe67f;f50bad5c-e003-420e-a03a-099768a8336d;7;2;2016-07-03 15:06:23
52172367-bdc1-42f6-9f49-fa24ae4f90ce;f50bad5c-e003-420e-a03a-099768a8336d;8;2;2016-07-09 16:04:23
f6c12c0d-dee8-41fb-a5bc-c0203fd40324;39ce2633-a9d6-4ce2-836f-defc70eaff85;1;6;2005-04-13 13:02:23
4600f457-8516-4441-9f66-34df2a2537c0;39ce2633-a9d6-4ce2-836f-defc70eaff85;2;6;2009-08-09 19:03:23
a147d79b-4fae-4489-8db2-c07f2d9ef6eb;39ce2633-a9d6-4ce2-836f-defc70eaff85;3;6;2015-10-09 14:06:23
11cd011b-ab21-439f-8711-51fcd2da5316;8deaf75e-8f5a-4278-8c3e-bacd73df390b;1;9;2008-11-23 12:06:23
cc36c62d-b6a0-486b-8c4a-aeeba35f611f;8deaf75e-8f5a-4278-8c3e-bacd73df390b;2;9;2018-08-28 10:03:23
2c95eae8-65b9-4fe0-a815-63f7d3826e20;8deaf75e-8f5a-4278-8c3e-bacd73df390b;3;9;2015-02-10 09:04:23
ccb590ac-b53d-4aaa-bad3-1d53f43f90d7;8deaf75e-8f5a-4278-8c3e-bacd73df390b;4;9;2009-04-03 13:05:23
00ee6b4d-eab3-4a7a-8330-bd496d9bb27f;8deaf75e-8f5a-4278-8c3e-bacd73df390b;5;9;2013-03-17 17:05:23
9d4f4bfb-013e-4b1f-98fc-636aab20cb11;8deaf75e-8f5a-4278-8c3e-bacd73df390b;6;9;2006-06-28 10:04:23
371f87e4-a749-420f-9089-fb9bb4c47118;8deaf75e-8f5a-4278-8c3e-bacd73df390b;7;9;2012-02-18 10:04:23
f4ad7195-bc7a-4100-9258-51f1fe543179;8deaf75e-8f5a-4278-8c3e-bacd73df390b;8;9;2020-10-04 08:03:23
33d00739-9468-48cd-a9e4-2768920f08be;66232596-cf2c-4fa3-9e16-40b5983001a9;1;1;2023-11-28 13:01:23
ab4c3db0-0dcf-43c3-a6bb-9b9ac674c180;66232596-cf2c-4fa3-9e16-40b5983001a9;2;1;2009-09-16 14:04:23
e3f7864b-51bf-4555-9573-327e5f33abf0;d8a6f56e-515f-49b4-b40b-e618cec47b66;1;7;2016-11-17 08:06:23
3d659356-bde8-43a9-bf64-f6c24e9eb2a6;d8a6f56e-515f-49b4-b40b-e618cec47b66;2;7;2002-12-03 10:02:23
a65206b2-554e-433a-bff9-57e40932fb94;d8a6f56e-515f-49b4-b40b-e618cec47b66;3;7;2011-02-11 18:01:23
bd7efc3e-6f74-4ff2-b07d-0f1e1531e271;d8a6f56e-515f-49b4-b40b-e618cec47b66;4;7;2015-12-16 08:03:23
add64e89-b83d-4425-88de-1db9f2d0264d;d8a6f56e-515f-49b4-b40b-e618cec47b66;5;7;2011-11-03 08:02:23
ddb36215-528a-4753-b9ac-48cc66bf9610;d8a6f56e-515f-49b4-b40b-e618cec47b66;6;7;2020-05-24 17:03:23
10588e25-d6e8-4c58-bbc4-813c395f0862;d8a6f56e-515f-49b4-b40b-e618cec47b66;7;7;2011-07-08 09:05:23
2306d2ca-aa3b-4c46-97c6-6d8c56b1ebdd;d8a6f56e-515f-49b4-b40b-e618cec47b66;8;7;2012-09-16 16:04:23
70551aa3-05e4-4c1e-b0bc-f51c44ddb08c;d8a6f56e-515f-49b4-b40b-e618cec47b66;9;7;2006-11-04 17:06:23
a806c64b-1423-4a78-8a3f-a78f53071067;dd63b00f-2867-49a3-891b-b8fc74fbaa58;1;11;2005-02-22 14:01:23
c693240d-7dff-40d9-905f-e5c63e78609c;dd63b00f-2867-49a3-891b-b8fc74fbaa58;2;11;2002-05-09 09:06:23
ca1e8828-3a0a-49d2-8bc6-750c68005318;dd63b00f-2867-49a3-891b-b8fc74fbaa58;3;11;2021-09-20 16:06:23
0a08fbb3-b379-4836-b38f-f48c6b111818;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;1;11;2013-09-23 14:04:23
7c5729d8-0fb5-4b5d-8bf6-664a98697c99;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;2;11;2016-11-22 15:06:23
1509c8d9-9696-43ff-82f9-13243a6abf38;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;3;11;2010-03-15 10:04:23
fa769edb-3200-4d27-85df-e2923923b334;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;4;11;2000-07-25 18:03:23
c96e915f-6a0a-41de-b920-5d758c5c60e0;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;5;11;2023-06-09 13:06:23
a0d05526-a85e-4eed-be40-6e3eeeba3432;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;6;11;2007-04-18 19:01:23
c39e68fd-af15-4263-9c72-95f91b0c3d40;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;7;11;2019-12-12 08:03:23
0792b9a8-b997-46af-bf0c-e203e67f153a;6a63c64a-fdc2-40b7-b170-c3cde7ccbc19;8;11;2007-12-14 10:02:23
cecc638d-0a61-406d-b1c3-d3566c5356a8;1ae66464-5618-47cc-a7c6-52b399f4140a;1;10;2021-05-02 19:04:23
33931e65-3bad-43b0-a16b-a6876c7eeffe;1ae66464-5618-47cc-a7c6-52b399f4140a;2;10;2010-04-21 12:06:23
d99f2310-6934-49fa-bcdd-39c9ca601cba;1ae66464-5618-47cc-a7c6-52b399f4140a;3;10;2020-12-15 14:06:23
e43a1ffa-0360-4ebe-9af6-8a2ab24199be;1ae66464-5618-47cc-a7c6-52b399f4140a;4;10;2018-11-07 10:04:23
6c0730b8-d5fc-4ec7-bbf2-4b6ff5299721;1ae66464-5618-47cc-a7c6-52b399f4140a;5;10;2012-05-11 10:06:23
d8379176-85b7-46b2-9e9f-6e597a59c6cb;1ae66464-5618-47cc-a7c6-52b399f4140a;6;10;2004-05-03 17:04:23
534800ce-13c5-4015-ae2f-4f073add2dc2;1ae66464-5618-47cc-a7c6-52b399f4140a;7;10;2016-05-04 16:05:23
ddd0341f-bd11-48db-b07f-7dd2698115c1;1ae66464-5618-47cc-a7c6-52b399f4140a;8;10;2021-01-13 14:03:23
178ed25f-e8a7-462d-93b6-23f8904fbfaf;1ae66464-5618-47cc-a7c6-52b399f4140a;9;10;2003-03-02 10:04:23
a7a02e89-7f69-48c5-a31f-49475e0812c9;1ae66464-5618-47cc-a7c6-52b399f4140a;10;10;2001-12-16 12:05:23
2da6e48a-ca57-4ff9-816c-8dbf5a8e05e5;573e7871-fb0a-48d3-8df1-12fce77d5afe;1;9;2001-11-26 09:06:23
5e18272a-dd2b-4a2e-997b-3bda7a9a37fe;573e7871-fb0a-48d3-8df1-12fce77d5afe;2;9;2014-01-28 14:02:23
f0917b02-f457-44fd-bae9-5584b2e35335;573e7871-fb0a-48d3-8df1-12fce77d5afe;3;9;2004-12-20 08:06:23
bcd676b1-fe0a-4589-8409-3f72adb66805;573e7871-fb0a-48d3-8df1-12fce77d5afe;4;9;2010-12-05 19:03:23
bb5f1f16-0fba-42e2-8b9a-c403fa359c88;573e7871-fb0a-48d3-8df1-12fce77d5afe;5;9;2007-07-04 17:02:23
c2f7ec8d-b972-44f3-82a1-8c8985c21e5f;573e7871-fb0a-48d3-8df1-12fce77d5afe;6;9;2007-11-13 19:05:23
9b521f2c-e2b0-4b77-a612-68b4436706e7;573e7871-fb0a-48d3-8df1-12fce77d5afe;7;9;2005-09-06 13:01:23
0cdf169e-a0c5-4362-9f5f-e6a7826246a2;77848fdc-5f05-4891-aadc-bdb4ca090a8e;1;7;2009-03-25 18:04:23
35d60739-b417-4cd1-a3d0-eb3499b0905d;77848fdc-5f05-4891-aadc-bdb4ca090a8e;2;7;2015-10-07 13:06:23
aef3257f-bbb9-429c-bb17-c4083cec0340;77848fdc-5f05-4891-aadc-bdb4ca090a8e;3;7;2008-11-13 19:01:23
3f4f7e64-346a-42bc-876a-fc71e98839b3;77848fdc-5f05-4891-aadc-bdb4ca090a8e;4;7;2013-06-20 19:01:23
1273be99-eead-4984-bc7c-6696fa2bd3db;77848fdc-5f05-4891-aadc-bdb4ca090a8e;5;7;2023-07-16 11:01:23
cae0f09a-f616-41ce-8315-f373faf21e42;77848fdc-5f05-4891-aadc-bdb4ca090a8e;6;7;2023-11-16 16:01:23
020aca0e-73bf-4bd8-8025-fc5d462dbca6;6cf108e3-8378-4091-b6dd-2414c9d1ca35;1;1;2008-12-04 14:03:23
5244fa98-304b-4860-b72a-9c0d15b71e3d;6cf108e3-8378-4091-b6dd-2414c9d1ca35;2;1;2008-03-24 10:05:23
734c3196-7a0c-4162-a0c6-3632b9f698ce;6cf108e3-8378-4091-b6dd-2414c9d1ca35;3;1;2013-06-21 19:02:23
21b5d2fb-0a85-43a2-83dc-85840d3a89e7;6cf108e3-8378-4091-b6dd-2414c9d1ca35;4;1;2005-03-14 11:01:23
2e17bd62-1924-4f4c-ab3b-df0fc3876a51;d72f729b-4aad-4afd-9f37-288a1a3a54ae;1;1;2002-01-06 09:01:23
2110a528-1748-4048-bb93-6f2737690da5;d72f729b-4aad-4afd-9f37-288a1a3a54ae;2;1;2007-08-10 09:05:23
fb848a5a-c695-4e57-8a07-745c9ed37453;d72f729b-4aad-4afd-9f37-288a1a3a54ae;3;1;2015-08-11 13:02:23
33527687-76cc-451e-9a34-b6580cf9e00e;d72f729b-4aad-4afd-9f37-288a1a3a54ae;4;1;2000-01-16 19:02:23
38c9bf00-40f3-4cb3-ab65-a3f8becc9691;d72f729b-4aad-4afd-9f37-288a1a3a54ae;5;1;2013-12-12 14:04:23
3c1f1240-cd71-42ac-92c8-426835547c82;d72f729b-4aad-4afd-9f37-288a1a3a54ae;6;1;2004-11-14 19:02:23
f524f9ea-73e5-41e2-889c-bc88b1433254;a460ad72-d94c-4480-a80b-001889f857ef;1;4;2018-06-25 13:01:23
36612f4a-98be-401b-8e3f-326e3ac112db;a460ad72-d94c-4480-a80b-001889f857ef;2;4;2018-02-07 15:01:23
2ed56da5-ada7-495e-b844-b0ad3e18be49;a460ad72-d94c-4480-a80b-001889f857ef;3;4;2021-02-19 12:02:23
ff23b51c-bfa6-4728-bc87-7a66250e094b;a460ad72-d94c-4480-a80b-001889f857ef;4;4;2002-10-21 15:03:23
d669975a-6bda-4e30-b2f1-e0868e0eafb8;a460ad72-d94c-4480-a80b-001889f857ef;5;4;2018-03-14 11:04:23
bb018357-64e7-4a3e-a169-1ae1d3027c4d;a460ad72-d94c-4480-a80b-001889f857ef;6;4;2021-01-17 18:01:23
1f5a062e-f293-4bb7-8fba-6d06df36a471;a460ad72-d94c-4480-a80b-001889f857ef;7;4;2012-12-13 18:02:23
154bdafa-22fc-44a8-847f-c62055489696;a460ad72-d94c-4480-a80b-001889f857ef;8;4;2004-06-12 19:04:23
72a14fc3-229c-4110-840b-7d93629029bc;e683d65f-08b7-4ac8-a9d1-ae787632922a;1;11;2010-05-23 15:01:23
1e3b41cf-b1d8-497b-995c-a4cca3963152;e683d65f-08b7-4ac8-a9d1-ae787632922a;2;11;2000-08-10 18:03:23
32bf0c99-8731-4bb1-a89e-af5e9405a51b;e683d65f-08b7-4ac8-a9d1-ae787632922a;3;11;2011-11-11 15:06:23
3f5e6962-b9c2-4aea-a304-257510267735;e683d65f-08b7-4ac8-a9d1-ae787632922a;4;11;2008-05-26 09:03:23
54e873d9-0f25-4c4a-b8de-41075e8d8687;e683d65f-08b7-4ac8-a9d1-ae787632922a;5;11;2000-07-16 19:03:23
c3af6ec1-f0bd-46e3-8775-4fec2abfbc71;e683d65f-08b7-4ac8-a9d1-ae787632922a;6;11;2009-06-26 17:03:23
82264fd7-94e2-40a2-8f6a-e6542db34bf8;e683d65f-08b7-4ac8-a9d1-ae787632922a;7;11;2018-02-26 19:06:23
056eae60-a73e-4330-9223-1c3b8277b0a3;e683d65f-08b7-4ac8-a9d1-ae787632922a;8;11;2004-05-17 17:01:23
ccb36a52-5898-40ee-bfc8-9d6156984509;e683d65f-08b7-4ac8-a9d1-ae787632922a;9;11;2011-04-10 14:01:23
d9c371b9-9459-41fd-8df0-876ecc28664a;e683d65f-08b7-4ac8-a9d1-ae787632922a;10;11;2013-03-12 09:05:23
0814273c-e0e4-46a4-81e9-0afc06bfdaee;6452ca35-95c5-4ae3-874a-78c25867f902;1;4;2007-11-12 16:04:23
51c4f202-cc0a-47ec-b80f-a1735465ab03;6452ca35-95c5-4ae3-874a-78c25867f902;2;4;2020-01-01 09:01:23
d9553683-bcb5-4ecc-9a4e-af56aeb36a28;6452ca35-95c5-4ae3-874a-78c25867f902;3;4;2003-04-12 12:01:23
dd136fc2-a6a9-4147-8a82-5e2b041f48bd;6452ca35-95c5-4ae3-874a-78c25867f902;4;4;2010-12-24 12:04:23
c8b4ec25-cf8b-490e-bd0a-47314a59ab40;6452ca35-95c5-4ae3-874a-78c25867f902;5;4;2014-03-09 08:02:23
