id;crew_id;race_id;points;spec_circumstance
79408e43-f219-48af-b737-3e5652659427;560275a9-cfb0-47f0-b0a6-9f144da32ac8;a7d27184-6f72-471e-927c-3a71c91ca32f;19;0
91513cf9-67bb-4825-a5db-a8a30652f9f0;649072e5-1ebe-40dc-b9fd-0167ac72b4c7;da68fffe-5905-49f6-a027-da3350ac5b81;45;0
7931be8f-d229-41fb-b703-cb6113c74a92;0e027ba2-e6b1-4be3-9a9b-46763d398c2a;e71725ed-4731-4ee4-ab76-53e6d33c5e0b;5;0
d8ac1c70-eb44-41c3-86e0-1eacb26c8c72;cbb145d3-8b2f-4464-9089-05a294f172c5;97be4d1a-650b-46d5-926b-5885a66bc1ac;91;2
60b840f6-b1d2-4d1d-845e-5d862ed89178;fff5f01c-b18d-430d-aaf9-cfeb61da1403;ca771c14-7aa9-4b70-a922-40ddb95e22cc;81;10
289603c1-fcd5-4c04-ae09-9597efa4d802;93c7a1d6-aa76-4326-99b1-b80c663892b1;22ed1c88-0d50-4337-a113-624bb325386d;38;12
f641b84c-3b4f-4a76-a6c4-7f3cdffe7014;1a375c01-c088-4e05-87f0-061c16a650bd;04b7c29e-4fb2-4862-97c1-81a2dcffc6c3;54;9
135a7b81-d6f8-4a4b-bf79-2f5d5da254a5;4ce38516-f126-4e14-8c49-51e3576720b6;61b891e2-dbe6-45f7-9c49-589f5f2ad95c;65;8
a1cce32d-dc78-4724-bed9-8158841a1299;30dad38e-127c-4769-a453-492e0e4b10bb;aec3ffc7-5ab4-4e6b-b61b-c77b041b8998;4;0
99f9f88f-91c1-4b69-b1e4-1a4064d1d7df;adc4095c-f7b8-4ee0-b72b-fcdd3cf05915;a88d2d33-5111-4afc-9f1f-c1770bd4a70f;18;13
54545370-1b2b-4aec-b089-1291e48acdd1;bf3e082b-cdac-4fa3-9c00-335967dc8b11;e9844704-caf2-4528-88e2-bf421882ace1;44;0
fb9b3221-77f3-458c-a1c8-5b9d0965f81f;3c5d605c-c36d-41e9-95f9-aeca45f75973;f5d279a1-0bec-49ff-9b87-c26fc4b7e5d0;97;13
612b0542-1be9-493c-a81b-4af91d04de13;87075e5a-f88d-482d-beb3-62c4abb7eb2c;bf12903d-9d7b-41cc-91e8-881fda75f279;51;5
f6f0dab3-0397-4777-a28b-acd669af5565;e42903f1-1649-46b5-8c8f-bb94846e12eb;581c0f3c-56f6-44a3-adf0-765645989c26;85;6
b1473fac-8a20-4d27-a711-43143a41fd0d;5573e9ee-c6b0-46c4-8185-d831c8778c64;5513137b-d84b-4377-b6db-02a30cce5f2d;71;5
2be46ce2-67e8-496f-a3a1-6c75bde5fe7a;791fcccb-7438-4be3-8e06-2e87e4a27543;3dc02968-299b-4e16-aa6d-fe7ab60fe141;64;11
beea1873-3612-466d-9f82-eb5fc44c84ee;94e23065-1a73-48f0-9be7-2d2fdb62ad63;65e7f48f-620e-4b3a-87b2-56cada8f3d11;15;3
2cb5316c-2f9b-44ad-9025-a0817a3a30dc;aef2a89a-4a3d-4eb1-9c5c-110bd294f578;48154a54-6796-4fca-a42e-d47af5dbb4f3;47;0
1e529eb4-8878-4a48-bc95-4b05afa54996;532f03d6-67e9-4c28-a179-565cf9c03234;af9dc8bf-54e5-407a-97af-cf56f1bc9273;34;4
e6ce224d-6974-49f6-bf1a-c5660a04fcdd;ab6ab782-d6a8-4a9c-b918-f12db380f537;7dab7bcb-f339-481b-9698-329b318377c5;28;11
737ff331-93fd-4c95-ad96-573fa1e41d49;7f9775e6-fef5-403a-b9b3-2b9767e09fcc;ae54a323-fd83-4e37-b514-9da8c1fc192d;76;11
eb533906-4f77-449d-bf21-010205c6ab91;079e40e5-c103-4178-b88b-1c2aad49fe35;488a5c6d-ae04-4299-ba39-318f17bd9549;47;6
34d9c35a-5d55-4ba0-81ca-92d4c6e9329b;118ff07d-4457-4002-a343-3734bd43293e;e1003a7e-9f8d-4443-82a3-0b77662954ae;80;0
217f9012-7ebb-4ba2-a199-1fe40fb05a42;1c4285fa-d9e6-443f-b3ff-8ee8f62ef60b;a2e616a4-5742-41cf-9f45-54b710435b57;22;13
f01551ff-1fec-428a-b1ab-9b3b5c79ddbf;a290fd5d-ca90-4918-8248-bf48636e80bd;9f5e5cf5-3664-441f-9aa7-7e74484dcd2b;97;0
f684492a-18d4-483a-853f-24cffbfe676b;7297aa2b-3b88-4afd-ae58-4c22554e81b3;e16ffeb0-0c0e-405e-9c88-3f4960f01fb2;5;10
9f6fc4db-bb07-402b-989f-7978827b71f6;0986ad5f-d603-4a18-a75b-348f449ede1e;84d56ec5-78bd-405a-bae8-504ac7b86e95;38;12
129dd252-f46b-42e1-96ce-4b06e3fc5e3c;a3e0364e-d1d1-48de-9ac9-2b64bfca6b16;309181b9-9694-45b6-9f1b-a818c93eeca8;24;8
3c43eda1-648a-4506-bac6-e4806f8d5934;0522d25c-0e8a-43ed-91a9-66fbcc2d08ca;aea1c5d6-9b20-447a-8762-21b18eae29ed;33;0
d0455686-20e4-4a4e-b6ec-311bd8da05a8;2233ea08-eac5-4925-9d61-4f29dc69ea01;286491cd-4386-4149-b1b1-bd4773f46ad3;64;7
02f979ff-2497-4080-8186-121071a3a025;2ff87b26-a312-4d87-8d79-ab4956b758d7;9601b4ce-fd22-4df9-a89a-cd4be99c1f9e;8;1
5ffbce26-90aa-4e51-aa1a-daa4b0840640;b0885340-cc3f-495a-aad0-6e538c7c4407;a4d2cc8e-acf0-445e-ae6c-a52f0ff5019f;84;3
3ec01cf1-3ad1-44d6-8202-687fe4207634;d39264b7-9705-455a-983a-f6ccb3b135ee;fe2536ab-5714-4273-8281-b1785b2b00ca;13;4
c0f9400b-88e9-48d6-8b20-bb33c6313cb4;82df6c96-c2e0-4f5b-995c-56438eef8030;14fcda4c-a583-461c-8f49-ed06d079609d;52;9
09a3614d-ec03-45f8-80ce-80e83ff628b4;332fb627-a519-4035-90d2-b275fe46920c;b6a3525b-0b69-4a7a-ace2-e84015dc48f7;91;13
138217d1-38f9-4028-8a6b-3b5aaea306d1;33712e17-2ef5-4973-9252-a7bf07a7cf66;23d67021-cba8-484b-a558-f391ac715f4b;20;6
2300c1ee-a538-4c2e-afb5-0bed0902dcf6;2fdeeb57-6faa-4d17-909b-f4414290d1b0;c49abec0-6f41-4fce-a972-7f3f4e44a2c2;80;9
1b309f2f-1e4d-4986-aefb-f749d52d7b73;9d10f8c9-0ab8-4683-b8c1-8ff4c3229662;e7387dc9-d469-4ca7-83c1-54c95b84c31d;18;0
b1694ddb-fa8a-4e1b-a84a-c94243e404e5;4871f23b-ec74-4d05-97ec-0916c3773f98;81f3c073-1c3f-4f7f-8a13-19f80f3b59f4;78;1
5772630e-9726-43ee-928f-7a63162a4296;93327f78-4ede-47aa-be35-7fc6390e7c52;e2011e56-1250-4165-bb6b-4ccb51dcd2ac;79;13
61d865d1-9a11-4603-954a-88e249772cca;5c4ca02c-054a-4802-be66-7a5087a91e73;3fb6fb74-06b5-4e1c-a524-41acfd5cb990;56;6
ba2c3189-5295-4b98-860b-def63141b444;d39264b7-9705-455a-983a-f6ccb3b135ee;77432b89-5e8f-4c41-996f-1ca57ae5b958;93;5
83d745f0-525a-4991-b83e-0e520b22a2b9;0b5885f9-4526-4263-a660-4e0ee1f4e6e6;e5a39c61-7b6c-45da-a492-689f6186ce9d;77;10
226fd0fe-eec9-48cd-8ad3-672be475a038;9a837e5f-2480-444e-b0c4-9405aa2c14d8;f47030ff-8d74-4bb2-b89d-a66b460d9e57;12;3
5b1bda85-2439-4bcd-ae0d-a37935026cf0;2fea2c5b-d2b2-4615-9d74-9b5f6f74789d;0f05a783-9d97-45a5-9acc-cbf5bd7fbcf4;24;0
d680508f-400f-4b00-858b-dbe3a66fa62d;c4870ecb-a5b0-4e68-aa47-f3ed1da55067;9bf68542-fafc-4bb6-9715-8ac1bf25386f;10;2
835b90a7-834e-4512-b831-d84a9564e0eb;c3528e7f-bea5-4be1-861e-f12343dbbb01;79a50446-7321-4396-afde-b82d4be9f9d7;29;8
39733234-f7a2-45f8-8c1d-17f56bd19519;2dce41a8-380a-419f-b316-1a7335da3872;e7499ae1-4706-47c8-bf84-58791cd2bfbe;66;9
82a0bdd7-21a1-4127-a55a-787f188daef8;f3581b88-3e02-4686-8540-b16d4b7ea89f;198e81b8-6f0b-4d91-a9fe-1423336c4ae7;70;11
a33f2002-914a-4997-a100-a0bdae819165;79207fec-1b7f-488a-add7-4e3819fc4602;422e1670-b32b-450f-bb80-ef60a7a65be2;94;3
7ee836f1-290d-479a-8234-c8108cb86eb2;293c0165-d291-484d-8801-b71407c5f92a;4db5383c-0108-4335-90c3-78643f6cecb6;58;7
bc2420eb-3d02-4d7d-98fa-cd969d9162cf;44b693ea-c869-4c67-8836-3fc8b9e9139b;b0e18437-193b-4de8-9474-9902c1b29fe2;40;8
1cf8872d-d51f-4e7e-8a31-cdee4ee1a415;3c17e6ed-3baf-45e2-8cdc-3a539d9907d5;f18e5111-4db8-4e2f-bc46-44d6459e98a3;75;7
eba3a6ed-9183-46f7-b361-1fc60a619f7a;6d530838-8a07-46e8-b221-f920ae5893a4;96465385-a8bd-4667-820a-ca4d2c327756;41;2
18ccc6fd-f00c-4cd1-96f1-da6fa78ed0c8;529f37a5-bab7-4467-b3f5-e210a20582a9;77559c9c-bf54-45d8-bdee-0db1219a7773;83;10
28874645-f07c-434c-bc60-f5611bdffe56;68cf2d9e-97a9-4524-b91e-801ff9cd514e;e722578d-d42d-428b-8c4d-47065d49ca2c;95;2
d6fa6083-b0d0-4cb0-9c68-dea91a816e56;e0969f65-c5f9-4046-8291-2d3aecce5a40;b36d6490-5852-4fe8-945d-f0c117075cf1;59;3
4a5fa16d-fdb8-46c8-b949-00e61e242423;7577620e-b0d7-4a56-9398-dc536b8a63c6;7d681d7e-9d79-4e60-9697-7c7edcacb68f;26;10
870c5453-b148-4af8-8b57-a4580460d0c2;3e772a46-d450-4751-994f-5ab53a245679;7de9f13c-c96f-4f54-a892-a0122cf39eae;42;12
38cc398e-bad0-404b-9f7c-07b367149166;836fadf6-4f37-41b2-aa53-79ba136ba6e7;1a2f0806-11bc-43b7-97b6-30d1e9136ce8;48;12
07750d8c-994f-4be7-959e-e6fc4f2164d4;6ecf091d-6f21-4caa-9d3b-f2995f8b26d9;5fc735d8-5ae3-4282-b757-86f134595adc;31;3
b4820c65-a5f8-4fd8-acdb-d9e376bb3285;ee90bb45-30d6-4977-9bd9-7248a3a4034b;a31bde4c-2828-4d49-9ae1-68ed5274aa38;51;8
05bb0c9c-a943-4607-9eaf-96b1873702e0;78b811b7-31cb-4cfc-9244-10bbaaf71b39;cfd7469a-2baa-47f8-860c-f462a104c6f6;56;9
858b43ff-bcaf-40fe-9d19-b415759e8b73;72264901-2676-4e40-a64e-f420c8b28989;48978986-4064-4b40-a8c9-0398b6087b07;29;10
0877d859-c5e3-4478-8b15-a8d2ab07f7fc;7482a432-ce42-4485-8413-e14795fff07f;a9f0aa42-bb52-4c11-b846-c2057d879e01;38;10
9a575a40-7fe6-4e00-b8dc-9fa604a5afa6;4ea55527-d868-4f05-9e90-52dc14851a66;6c224601-74fd-446b-ba21-5581751e2cab;35;3
fe0d8848-e5d8-4879-928c-bf52224c9060;0f52093f-623c-4846-96cf-5c0d63a786c3;95c08d52-6ba0-4314-abae-53bbb88baa62;71;3
d0f46e5a-4b64-49f2-ae41-af3f570b2906;6d44a09c-1245-4cfd-8b29-d327c763a0f2;eca60af2-2461-44ae-b44d-2802c179e254;87;6
cf233f05-53e8-46ba-937a-862600d4dbe9;472f1b72-f886-4cee-9611-26c1c14588ec;95c08d52-6ba0-4314-abae-53bbb88baa62;42;13
7b59037f-31b2-4f02-9bb1-07b5e0b2c124;4ea2933b-9a3c-4ad6-8710-320f19ee5198;562c2a2b-3610-4066-a7a3-1e778363fe66;27;1
9cd743b1-409c-47f9-a8b1-f20e48b67a32;5c4ca02c-054a-4802-be66-7a5087a91e73;99256850-3e42-4be9-bc59-eaa56063636b;62;4
5d0e6b86-af6d-4c9b-9327-af5cee82b39f;2fffd744-8adc-47eb-be2e-d2c1c0416d20;a05c2105-ab09-4622-8a3d-1a010dd0548d;1;2
7a2b3374-5d93-47db-8aff-9fcfb047160e;715bf31f-b181-4357-896d-7f820a7edf6a;770e73cd-c7ff-45ce-80e7-2230aa778597;55;11
fd61dbf6-832a-4254-96fe-74af46f38e2e;a6e7a925-7849-46d5-a4b2-204980a73a3b;3d31d8b4-05ec-40e2-8635-6b4c9f24d400;32;8
974941b3-db84-4cbb-ae79-eeaaf1071633;4b127750-7821-4e76-b2fe-c5ec588a36f2;01b36d9d-bc8f-4aaf-ac1a-9f4ee3ed230c;94;2
70172bab-e68a-436f-9326-ab3cdea520f7;0515de5f-1838-4251-b399-27eb304c9146;c24fb73d-0e94-4414-809d-1a9d98ed4d2a;58;13
d610cb20-ff34-4891-92d8-450315c5b061;85c0ae46-5936-45de-961f-1b0bc31f6ac7;c46c3862-8297-48c7-a14e-d5a14768f755;87;6
80116406-ed9f-4bae-aa00-2a817a875cea;ca85db98-daec-4e05-b220-d25956a78a4c;00103109-4617-49dc-84b7-1c19571fc126;43;13
1401c697-5ef8-4062-b68b-78cd3f313868;94c833bc-4dd0-4efc-801c-581e0163f83c;c93b8e15-7a15-4583-930a-9d0d899dc770;51;12
03c3b5dd-7615-4abb-b254-3fcdbbc2c019;bc3dc539-955f-49b7-b1e6-417301ffcf3e;c3649385-1146-41cc-83d0-c4a191ddef9b;79;11
7de665d2-ed3f-4c3c-9f91-c2659f03669f;02ad7993-9bd0-4991-aea4-54efb8da6435;30886d3f-fb09-44b4-b67f-4bd0edf81b30;9;2
178fe77b-4f67-45e0-829b-f5d068470972;343983a4-eeb4-45de-aae6-ddc676d41653;c04ad321-0f9e-415f-a953-5b5aeae84126;42;4
75b77ce0-db06-4241-9a6d-c2dedead30da;22b14931-80cd-4596-8e07-d5d7b3b9b37d;577fa77c-9974-4f35-a8c3-ecc1bbc5653f;40;7
f3f6775a-5a9d-4969-9d80-51fea7184dcf;93c7a1d6-aa76-4326-99b1-b80c663892b1;586cf570-574c-4038-89ce-c8a39a305c65;95;12
ae9d67e5-cb77-444d-b512-4a00c4427c36;a9e8821d-acd4-4a4f-9aa1-5ee87fda39a6;0609801f-5345-4ff0-bfb6-854d82a46052;94;0
8ea51010-891a-47d1-bd6f-0bb8236f5945;ccd46ad3-ce38-4113-b7bf-ef1e033a78f7;740a92a1-3d86-4ddf-95c3-c92c2a05d419;22;4
39c32bc7-e5d8-4f17-8cfb-d960b852fb13;31fa1e94-612d-4ebf-96ae-9b11450f68c4;a31bde4c-2828-4d49-9ae1-68ed5274aa38;6;5
040cae78-cdf6-4a92-add6-0fe468577c3b;6249f042-8fe8-442b-b65a-d676267bc089;8764f8c8-1ed6-4e82-8191-4d7509576d30;17;2
64b0f791-29e8-4c09-84bd-ec01363f61d4;61b589b4-8e38-4029-9091-d1d102c8cc9d;334ccc83-e61e-43be-9612-db076356fc2c;73;10
44ec1532-dffd-4117-9895-df71a2a53340;ca5d6970-e501-46ef-9571-a0da7b4682ed;7bcce829-a23e-4431-babe-f45a2428cb76;74;11
cf3a87c0-09a7-4339-9e42-569ab7719005;45d9d795-04ea-4643-a529-f56438ad0461;8321bc37-e761-46f8-83fa-38caf10e9c7f;99;9
49e3115f-af3d-4e7f-8708-043d9dd3a745;652ee292-f6ba-4cd0-867d-15974067f4df;dd94fa11-1aa5-47ca-b77a-76d7f5bb16ef;3;6
b4905e03-b4de-467d-95b7-ce946ffd1d2f;b52d7902-8855-410a-b8fa-4a140c2fad94;c46c3862-8297-48c7-a14e-d5a14768f755;63;2
23f738ca-a626-4e30-b3f9-e8c8006eb65d;9216d9cc-bcb4-40dd-8847-dd1bcb9abc2a;06c07995-897f-4656-a7c0-0089e9ce667b;50;5
e0cb4d4a-ee2d-4980-9c3e-8c96f931eaf4;51b4d8cc-2a29-489f-9a4b-73811a0d6c8c;386e45fe-c512-40c5-9950-151d037254ff;40;3
f24b841e-a919-47a2-97fa-ad5281442afe;81a9062d-5bb9-4827-bbcd-63b0290d7947;de9cfe3d-f0ab-49f3-8fce-fbcd9d9eedba;19;2
2bee6733-9bde-4289-8a3c-990e53cccc00;a34b9e73-949a-4ab9-9038-c920a446e877;b9deea34-ce02-43f6-8f61-5f9bf3eb9f63;89;11
ec456e78-1e0b-457f-9a7e-c89b8ecd9606;2379565c-5c4e-49c5-8be8-40c4e0b727d9;fa01b068-7d8e-4662-a8de-5c7b797b2f62;79;1
6fc7ef19-e8d4-4ae1-9495-9dea03fdc13c;c58c9dcd-cadb-4545-b424-0533cf8d8f49;f9741eef-708d-47ce-b76a-97f9996ecfde;11;13
3a62ac36-3031-4be9-b7ed-597e313f6823;ccd46ad3-ce38-4113-b7bf-ef1e033a78f7;580aad85-6d87-4319-b81f-533945140410;76;9
3ec842a1-fc81-4812-90b0-7e525e947111;1f31bdf6-90de-4fed-a503-43eb5bb82e27;12e7c15b-e4ab-4f97-912c-5ec4caa20615;96;8
31bf70df-dee1-406c-9ae3-deb6da9d9bea;c02c6c2c-55bf-4619-bebe-e744ae6953e4;0f4af4eb-d3fb-4731-9c85-683c4fc07cc9;29;6
e3c705ab-c55a-4a02-8371-79d5bf6645e3;b8ca7cd4-9557-49fa-9047-1815a424fba2;4f72e671-8476-45ea-bffa-bbb745a0112f;37;4
246618a6-db51-451e-ad12-b42ead2576c4;23a828aa-52f7-493b-abd3-fcca740f49e3;467ee87d-6e77-4477-bbf1-6884327daefe;95;9
1e99bca4-dae6-4f53-9c8a-09b99ece2647;20753ba0-465c-4ef9-bb14-dcfa5fd51002;1391deb7-0d16-4ab1-8cb4-5c22c7d54a48;101;0
932e32c9-914c-412a-b2d2-02eb157b9a1a;34f4db0f-2667-450f-abb3-23287296af6e;8c476913-b9f4-4990-ba5d-2bcea26be460;91;2
d5b928f3-e24d-4dd6-87b3-8704bb2afc2b;16e3f566-b8cf-4224-97f8-7e5880f58e7e;60d1db81-375a-459f-bfad-d4eff3b67bda;71;6
c377d114-3d2c-4605-9c7e-4fc4b1bb2371;6c5f730b-5545-4ed0-9ab2-c8fc447aa874;7d681d7e-9d79-4e60-9697-7c7edcacb68f;36;4
65961b82-cf2b-4018-acb0-511992deb608;f92329fa-21f5-432e-8039-457a88f64a43;1e60d37d-a8e1-4a2c-a2ac-5bacb381f891;58;1
af750f23-6635-4cd7-9531-e1a7a89bb363;c017afff-01c3-41f5-a193-ced75eab9b55;f093f9f5-51b5-4a3c-bb87-28ad54cd765b;89;7
1459160e-30ef-43c1-93a3-f37f38fad721;196ba7ed-7ca4-4bc4-9692-3757bd863c74;b12cb8b9-8b43-4872-84c5-c140d627e5b7;57;7
c1c730d3-70ed-435d-a506-fd1d2e3a0157;ff8626b3-4ac8-4cd2-a2cc-e4eb2771fc10;437b00a6-fed2-4f9b-b5dc-551bbaed13d9;87;4
7f73be59-71e9-44ad-8924-fd99796ae9d0;bf62625b-79fb-4fb2-9697-f783ce65bd45;e16ffeb0-0c0e-405e-9c88-3f4960f01fb2;17;13
2c9b08cd-f9dc-4d8d-8804-5dffde9504fa;8c246f96-1bae-48da-9e74-5fd8927e2baf;c34235ce-76d7-4d02-8124-cf1f28e015c0;49;8
474664bc-3e37-4b09-ba88-29c983815fae;37470e4c-8db0-4dca-823d-1c7e4b0dc5eb;678e8894-020a-4035-87e2-f9e0ea257e1e;84;6
b94b65af-a133-41d5-955e-9701f200b974;15cd0842-741a-44b4-9b82-c4f442476452;d3f75aaf-7d23-45de-a296-772da49d84d2;10;3
f319f7d1-61dd-414c-8621-34d741ac752f;8fc89e8c-e037-4ce5-ae66-44cc2864ca0c;45ece314-9a08-46fe-8a89-fb97a917ffdd;47;5
0c12f0c7-9bf1-49ec-b9bb-5e2fd6f4484e;114df574-4acd-469e-ac5b-252ec43739d1;e1a86bc2-6047-416f-a7ed-fc3b2589d63f;63;3
c2a5fa23-11ba-457d-a771-9035e6290110;f563f25a-6d5f-4435-9e43-e3d6a9b4be45;1488c613-8a56-41d2-b9db-3a0ab7b37eb3;49;4
b459dbdb-686d-4636-9cc3-d5e0da9493f1;eeb2b4de-6353-4e7a-ac29-ccdbfd40f5d6;b06dd275-fdb4-43da-9a60-1a57596ffd54;65;6
a56b8d4e-c2f6-4c1c-ba64-2d8048613c89;ae12ed99-c279-4b49-9742-eb1fbe029e44;c1f71989-3127-4d63-956d-0848180bde43;82;3
85349fb2-9aec-43b1-a42b-1a7eba56322e;35c5b129-1cba-447a-b4b8-681974383a19;adae9a9f-3a14-48e7-a235-7fc9a20d2bab;30;5
2428597c-435b-41e6-b697-24a514b52d4c;e957f449-e459-419c-a93c-7f9c91d82ae7;84c63aec-5099-4c51-9823-2de577f9c8a6;97;0
01fe9697-bf05-4ea5-8b43-751b9b5348d9;0ad58be4-7744-4079-a185-d1adfbd859c5;04e50744-6929-4f26-b07c-44b2821eb2e9;78;4
d9884901-4212-4361-8f93-f2f2b49cffe5;18d49cfb-175c-4ce4-9430-0aa6cf4a4512;b9b8898a-f204-4a3f-b27b-a979c54affe9;16;9
b212422e-bc31-445e-a282-2c84086c9a89;e4dda11b-7591-412d-9238-1aa3567c232c;03492bbc-3afe-4998-8697-67b72e4eb6f0;23;7
633c2c75-0e1b-4234-b658-9b8ac4f206c9;ac4a85c8-d302-4cd7-8133-02a8c183129d;c6983cd7-2c87-4261-89c1-ee2698526d9e;91;0
d68389f6-2156-4202-b527-8631711aa3cc;5531d004-0747-44b9-b2b0-e7059000c3f9;e80a2db6-e36b-44e6-ab3b-b4c5fe66465b;51;3
7eee4c56-c20e-4ceb-a4ce-4d1bf6f303d3;295d09db-689d-418f-8ef4-620187edeb82;b3a003fe-e40f-435f-b38e-dae146d53116;99;4
565b1379-c03d-4003-948d-35e15771fae7;9908b7d1-033e-4a1c-8eb5-52c8ee68742f;aa94f3c8-5b23-4928-9a71-9131b4d1b818;7;5
b392b548-523d-4820-a424-9f104bb627a8;a9c56adf-d059-482c-8c8d-cab1856a386b;4e02bcea-f5db-4de2-bc48-21f6269d09de;94;9
2b3bc943-ebdc-4fc4-9c51-1558c0e394ce;d500c9ba-b91a-4373-b44d-c91f5ac28d73;c89033dd-3b93-41c6-98a3-6ea66c0caeee;57;4
bf4c9362-2559-4e41-9f9f-d3df46ab51af;67cc583b-fae7-48ba-bea5-ce5fe47d56c8;55eaa082-1c3e-4645-a074-f192cde74003;95;8
64ab70a8-3b74-485a-b3f3-b60ad207c760;d350c8af-d611-4c88-be0d-dd79aa7159b2;be086ba7-c7f7-421c-a39a-bb0462dd0852;69;9
1b7a20b2-b12d-45cb-8de0-c5aed4535916;a4412082-d1a3-4dcc-b865-0ca5a7e6ae3e;24a1eb06-f80c-4d25-81df-fb3e1c7b8d3f;45;9
7b614813-aa1d-4634-b7d8-5916a1c35891;ca480b72-3c5d-4b77-a03a-27864c6c768b;0689ab82-fdaa-4326-9e11-f62340b5493f;64;7
5789afa6-c148-443a-a56e-cab75c2cd70d;b17e58aa-ae5b-4bfe-abb2-89f481fd3317;be23abf3-1ffc-456f-b466-45fbb52a6710;63;7
2a956439-f1ab-49df-af57-2025f0fcefc5;a2d0e390-4d78-41a4-851b-2b0afcc2ef01;81f3c073-1c3f-4f7f-8a13-19f80f3b59f4;43;8
761f85f6-bb70-45f6-b3b4-0ad8191ce5d5;1b258a28-0d1e-4a35-9a70-ca64fb510788;a4e1761b-ed7a-4669-80e2-1fd45b11fa14;60;5
3221fafe-8dac-44ee-aade-091f68bba4e8;eada8e92-26fe-4ce3-9e4b-bef30c016c75;e2c777f6-27e6-4a9c-9086-36816be16c4d;69;11
7bd02d58-e71d-4851-8ec3-61c96b5a475b;5c7a0649-eb3f-4ba1-88ef-4dc355629c1e;ddcdd76b-74cd-4484-8fc2-cc7ef9125f5d;44;4
49dd4cf3-a7e7-4250-94b2-97a6e9275572;b5d153bd-de89-4f9a-b888-aebf38193d00;0d46253d-b968-49d6-84da-7da11244207b;76;13
59853b7f-da40-4bc8-a499-5831a715c3b8;6079ec6d-b6a2-4dce-b1a6-f907d90dfa41;02d17307-22ff-4de8-977c-6a4685b130ff;25;5
a29eafd4-e760-4073-b2aa-feae7cb82aba;82378b74-28e6-4ea7-9ecd-39c58272dda7;e4342f1b-af18-426c-a128-5cbcc8a79a13;72;12
90c1df59-5d1e-4d28-a941-838afff1945c;9a07e0d8-ba8c-44e5-9360-59fb0ac70e19;356db410-65d2-4da9-b829-b683c1f14c7c;5;4
a4c58fc9-ad4c-40b9-bce3-7eddd6ebf9c0;b2e23555-3a55-4601-8561-f5868814070d;ac70f3f0-0122-4894-bb2b-3251151f0df2;84;2
990fec2e-74b7-4704-bd8a-3a00c47b31db;bcb87f63-04da-4fe1-8f45-c72cd66afd30;a5153155-888a-4e90-a5dd-12a47add4c00;34;8
a1926eec-2040-486a-8eb9-4ccbc0d93b8b;52d6235d-7a94-43a9-9373-f3e4f7d8cd90;28d97bdb-f1dc-4fc7-943f-c68f76d0bc88;58;6
bb2d696f-b4b5-4c3a-b37b-d222be84a9fa;5014d445-b986-4945-88dd-986365134f98;3ac68b9a-1f92-4fe9-8f21-f385b4f7e3fa;100;13
79f49d97-6704-4252-99f7-46aefd41bf25;2dce41a8-380a-419f-b316-1a7335da3872;f4d8bd86-4ce5-484f-a165-4766c549ed2d;9;10
e61cb683-55f7-42b8-aa16-1e619a497b9b;682cfffb-fc50-4afe-9499-c92147cc9d73;5bae7478-d1db-4e78-b797-16b9927c302d;2;7
b9fef28a-4e8f-4111-931a-da7d712a886a;5358b91b-e3fe-4f35-a055-385b96c0eb9b;932937e1-c32d-4d75-a066-375f5b8916fc;63;7
46b39683-4be8-46dd-ab3a-897964fc4900;891b2dd0-f589-47a7-8ba8-4aa636030e19;43d78249-d12f-46d3-93d9-ae59137bd55b;76;12
abeaa00e-822a-4c31-b84f-63a2303762a4;c9a654ed-805a-4fa6-a5be-f2ef01c05b0c;90325077-3f9f-4c6e-965f-84169ec663f4;96;8
119f2814-2c0e-48f9-a17d-290bf1a25a20;c475b1e2-84f6-4ad4-bda1-91003dc8fb39;d4d599e2-5748-43ad-b6ec-409f78b59442;19;3
e032b05c-9f40-4e8d-9def-e0f32d820cbd;a897b91f-d1ea-402f-8dce-22633b0029af;704af501-33f8-474e-acf4-e0ba5aa0ca60;57;1
ea4892f2-6cbf-46d2-b23c-d8b0584e33b2;490ec4d8-962a-4bec-80d5-31e270c1fbc4;ac70f3f0-0122-4894-bb2b-3251151f0df2;51;3
e16b2dd3-377f-4082-84bc-58bed261f357;ec664305-9a14-46e1-b362-b724afb0a3da;a5153155-888a-4e90-a5dd-12a47add4c00;93;6
88da57f3-1067-4142-89b0-35d5a04a7a62;814bf41b-475c-4691-9d84-411a9e62b686;ca48b3d8-a882-4adf-bf27-410ef77574c7;94;10
9a4ecf23-b2ed-4b27-812d-48aee17dd53b;25535324-7375-4587-ba7c-249caf6a9347;9f128ce2-59d1-42c4-bd9a-143e5b5cf99f;54;4
45a22d63-b04b-4649-8c7c-f646d367f3c1;8209c0af-0734-405a-b106-94e0e36c7ffd;5de81e82-5963-48dd-bc0b-18ec99b6e9a1;66;10
e84c24d4-6cb4-43f7-8df3-6b47a0d9ae70;8c4e1ed7-d2a9-4a57-9a67-1b3d1615d888;532e013a-42d9-4a25-9c6e-c7c93ade2422;8;12
f0066969-c5a3-4a72-a36e-fa7093d9daa2;ff3d6f0b-2694-4f36-8ccc-a4747fa3e2c3;7e8605db-9091-45f5-a0d8-03de44f69887;24;0
bae890d4-e6bf-46b4-898f-95ba2ef07cf5;f4b5eb4a-4088-4542-8c66-a03867089223;79141ec8-6281-48a4-a0bd-b14466cded67;33;7
